id_epica,periodo,codigo_proceso,procedimiento,actividad,matched_proc_codes,matched_codigo_arquetipo,matched_nombre_arquetipo
7071932,2026Q1,T160087,Atender solicitudes de Alivios Covid 19 - Circular 22,descargar solicitudes de alivios ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,c008-sox: verificar que todo mantenimiento tenga solicitud asociada ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Atender solicitudes de Alivios Covid 19 - Circular 22,c018- validar bases para comunicados ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,recibir solicitud ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,realizar las correciones ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,"Cambiar plan, plazo y modalidad de productos hipotecarios",c011:verificar que la documentación este completa ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,gestionar la documentación ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,gestionar rechazos alivios ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,notificar al radicador ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,m: cumplimiento de los servicios p: realizar desembolso de crédito hipotecario ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,m: cumplimiento de los servicios p: recibir abonos de cartera hipotecaria ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,gestionar información y condiciones ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,c003: validar condiciones para la aplicación de los alivios ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Atencion créditos de empleados,m: cumplimiento de los servicios p:activar y mantener operaciones leasing ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Generar certificados tributarios de retención en la fuente por la intranet,generar el certificado tributario solicitado por el cliente o tercero ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Atender Solicitudes Posventa Cartera Hipotecaria y Constructor,aplicar alternativas/condonaciones ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,"Cambiar plan, plazo y modalidad de productos hipotecarios",recibir solicitud del cliente y radicar solicitud ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,realizar los ajustes contables requeridos ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Atender Solicitudes Posventa Cartera Hipotecaria y Constructor,gestionar información y condiciones ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,validar la correcta atención de la solicitud ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Generar novedades al débito automático de crédito hipotecario,asesorar al cliente con los requisitos correspondientes ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,c009-sox: monitorear los mantenimientos de cambio de tasa recálculo de cuota créditos con pg ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Generar novedades al débito automático de crédito hipotecario,informar sobre los requisitos para hacer el trámite ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Atender solicitudes de Alivios Covid 19 - Circular 22,radicar solicitudes en bizagi ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Atender solicitudes de Alivios Covid 19 - Circular 22,gestionar corrección a solicitud ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Generar novedades al débito automático de crédito hipotecario,notificar al cliente la novedad ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,aplicar/reversar abonos y pagos ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,corregir marcas o fechas manual ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Atender Solicitudes Posventa Cartera Hipotecaria y Constructor,notificar al radicador ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,atender solicitudes de alivios covid 19 - circular 22 ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,elaborar solicitud de servicio ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,cerrar solicitud de mantenimiento ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Atender solicitudes de Alivios Covid 19 - Circular 22,realizar simulación de cuotas e informar condiciones al cliente ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,enviar documentación ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Atender Solicitudes Posventa Cartera Hipotecaria y Constructor,notificar al cliente ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,notificar inconsistencia ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,c015:-sox verificar que todo mantenimiento tenga solicitud asociada ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Atencion créditos de empleados,realizar retiro y relacion laboral ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Atender Solicitudes Posventa Cartera Hipotecaria y Constructor,corregir solicitud ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,c002-sox: monitorear los mantenimientos realizados ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,verificar el mantenimiento ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,c027: control conceptos preferenciales ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,c001-sox: validar las condiciones para la ejecución de mantenimiento de cartera hipotecaria ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Atender Solicitudes Posventa Cartera Hipotecaria y Constructor,identificar el tipo de solicitud para la obligación ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Atencion créditos de empleados,m: cumplimiento de los servicios p:ejecutar mantenimientos de cartera hipotecaria ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Generar novedades al débito automático de crédito hipotecario,c009 verificar que el apoderado cumpla con las condiciones para autorizar el débito ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,"Cambiar plan, plazo y modalidad de productos hipotecarios",informar el nuevo número al cliente ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Atender solicitudes de Alivios Covid 19 - Circular 22,actualizar solicitudes fallidas /aplicadas y actualizar acumulado ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Atender Solicitudes Posventa Cartera Hipotecaria y Constructor,c005: validar y enviar bases para comunicados ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,c023-sox monitorear las tasas máximas para créditos de vivienda ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,notificar al cliente ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,m: cumplimiento de los servicios p: generar y transmitir informes solución inmobiliaria ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,c001: gestionar producción ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Atender Solicitudes Posventa Cartera Hipotecaria y Constructor,validar condiciones y políticas para la solicitud ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,c021-sox monitorear los mantenimientos de cambio de tasa recalculo de cuota créditos con pg ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,aplicar modificación condiciones ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Generar certificados tributarios de retención en la fuente por la intranet,c013: verificar los datos de la persona autorizada que solicita el certificado ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,radicar incidente usd ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,aplicar castigo de cartera ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Atender Solicitudes Posventa Cartera Hipotecaria y Constructor,c007-sox: monitorear los mantenimientos realizados ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,identificar el tipo de solicitud para la obligación ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Atender Solicitudes Posventa Cartera Hipotecaria y Constructor,solicitar aclaración (radicador /cliente) ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Generar novedades al débito automático de crédito hipotecario,enviar documentos a gestión documental ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Atender Solicitudes Posventa Cartera Hipotecaria y Constructor,c009-sox: monitorear los mantenimientos de cambio de tasa recálculo de cuota créditos con pg ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,corregir solicitud ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Atender Solicitudes Posventa Cartera Hipotecaria y Constructor,radicar incidente ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Atender solicitudes de Alivios Covid 19 - Circular 22,revisar solicitudes rechazadas ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,c004: validar que la disminución de tasa solicitada haya quedado registrada en el sistema ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,remitir solicitud y documentos ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,gestionar producción ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Atender Solicitudes Posventa Cartera Hipotecaria y Constructor,gestionar diferencias ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,radicar solicitud de mantenimiento en el sistema ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,verificar mantenimiento en el sistema ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,c024-sox monitorear las tasas de usura para créditos diferentes de vivienda ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,"Cambiar plan, plazo y modalidad de productos hipotecarios",finalizar mantenimiento ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Generar novedades al débito automático de crédito hipotecario,c008verificar condiciones de la modificación a realizar ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,identificar el tipo de mantenimiento a realizar ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Generar novedades al débito automático de crédito hipotecario,c012 revisar que el solicitante de la novedad cumpla con las condiciones ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Atencion créditos de empleados,radicar solicitud de mantenimiento en el sistema para credito hipotecario ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,registrar en el sistema de crédito la novedad de seguros ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Atender Solicitudes Posventa Cartera Hipotecaria y Constructor,c006: controlar y monitorear marcas circular 026 ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,generar novedades al débito automático de crédito hipotecario ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,confirmar condiciones en el sistema ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,atender solicitud del cliente ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Atender Solicitudes Posventa Cartera Hipotecaria y Constructor,validar la correcta atención de la solicitud ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Atender Solicitudes Posventa Cartera Hipotecaria y Constructor,crear/actualizar prorratas ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,actualizar solicitud de mantenimiento ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Atender Solicitudes Posventa Cartera Hipotecaria y Constructor,c004: validar correcta atención de la solicitud ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Atencion créditos de empleados,retiros y relacion laboral ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,c026-sox controlar automáticamente la tasa máxima para créditos de vivienda ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,c003: verificar que la solicitud recibida cumpla con los requisitos establecidos ,['T160087'],['ARQ005'],['Aplicar novedad']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,c007-sox: monitorear los mantenimientos realizados ,['T160087'],['ARQ123'],['Ejecutar cuadre contable del producto']
7071932,2026Q1,T160087,Ejecutar mantenimientos de cartera hipotecaria,radicar solicitud ,['T160087'],['ARQ005'],['Aplicar novedad']
